"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","PTGDR:GPRC5B","chr14",52735378,"chr16",19884168,Inf,"383",1759,TRUE,TRUE,TRUE,"Locus_519_Transcript_17/27_Confidence_0.486_Length_9599",974,"HighConfidence","-"
"jaffa-direct","EPHB2:DLK2","chr1",23222971,"chr6",43419012,Inf,"300",1816,FALSE,TRUE,TRUE,"Locus_907_Transcript_10/16_Confidence_0.200_Length_2842",1009,"HighConfidence","-"
"jaffa-direct","SLC27A4:GPR158","chr9",131112660,"chr10",25755580,Inf,"313",1753,FALSE,TRUE,TRUE,"Locus_406_Transcript_1/11_Confidence_0.187_Length_2547",1641,"HighConfidence","-"
"jaffa-direct","IGFBPL1:CSNK2A1","chr9",38411388,"chr20",473008,Inf,"368",1605,FALSE,TRUE,TRUE,"Locus_1319_Transcript_4/14_Confidence_0.421_Length_4235",841,"HighConfidence","-"
"jaffa-direct","ETV2:NUTF2","chr19",36135249,"chr16",67904703,Inf,"284",1684,TRUE,TRUE,TRUE,"Locus_538_Transcript_15/23_Confidence_0.097_Length_1910",714,"HighConfidence","-"
"jaffa-direct","HMMR:UBE2J1","chr5",162901211,"chr6",90048262,Inf,"326",1597,TRUE,TRUE,TRUE,"Locus_492_Transcript_6/14_Confidence_0.312_Length_5113",3765,"HighConfidence","-"
"jaffa-direct","GRM7:LRP1","chr3",7456850,"chr12",57586628,Inf,"140",1747,TRUE,TRUE,TRUE,"Locus_866_Transcript_15/31_Confidence_0.151_Length_1710",1197,"HighConfidence","-"
"jaffa-direct","TRGV3:USP16","chr7",38398538,"chr21",30411347,Inf,"214",1631,FALSE,TRUE,TRUE,"Locus_656_Transcript_14/14_Confidence_0.122_Length_2265",223,"HighConfidence","-"
"jaffa-direct","SNX20:AC073610.5","chr16",50709681,"chr12",49332891,Inf,"362",1432,TRUE,TRUE,TRUE,"Locus_710_Transcript_3/89_Confidence_0.029_Length_3839",453,"HighConfidence","-"
"jaffa-direct","PTK2:FADS6","chr8",141745350,"chr17",72875713,Inf,"283",1423,FALSE,TRUE,TRUE,"Locus_707_Transcript_43/73_Confidence_0.022_Length_2624",2176,"HighConfidence","-"
"jaffa-direct","SH3GLB1:NUP210L","chr1",87200862,"chr1",153994819,66793.956,"333",1368,TRUE,TRUE,TRUE,"Locus_951_Transcript_11/17_Confidence_0.212_Length_2174",1132,"HighConfidence","-"
"jaffa-direct","NFATC1:CALD1","chr18",77246937,"chr7",134632259,Inf,"254",1404,FALSE,TRUE,TRUE,"Locus_1128_Transcript_7/20_Confidence_0.424_Length_6241",2738,"HighConfidence","-"
"jaffa-direct","HP:RFESD","chr16",72092254,"chr5",94990037,Inf,"270",1245,TRUE,TRUE,TRUE,"Locus_1343_Transcript_1/6_Confidence_0.400_Length_439",207,"HighConfidence","-"
"jaffa-direct","APOOL:CACNG8","chrX",84322224,"chr19",54483121,Inf,"239",1219,FALSE,TRUE,TRUE,"Locus_30_Transcript_81/513_Confidence_0.001_Length_3338",2778,"HighConfidence","-"
"jaffa-direct","VMO1:AC140481.2","chr17",4689232,"chr2",131334246,Inf,"251",1173,FALSE,TRUE,TRUE,"Locus_130_Transcript_1/9_Confidence_0.595_Length_1046",656,"HighConfidence","-"
"jaffa-direct","PAWR:FBXW8","chr12",80007355,"chr12",117426468,37419.111,"243",1166,FALSE,TRUE,TRUE,"Locus_369_Transcript_23/26_Confidence_0.111_Length_3404",1054,"HighConfidence","-"
"jaffa-direct","SPRYD7:PGLS","chr13",50502055,"chr19",17628097,Inf,"284",1122,TRUE,TRUE,TRUE,"Locus_1163_Transcript_1/9_Confidence_0.076_Length_1006",589,"HighConfidence","-"
"jaffa-direct","TSEN15:SQLE","chr1",184023997,"chr8",126030301,Inf,"291",1113,FALSE,TRUE,TRUE,"Locus_564_Transcript_7/15_Confidence_0.183_Length_1284",424,"HighConfidence","-"
"jaffa-direct","ARIH2:RUNX2","chr3",49002415,"chr6",45479983,Inf,"248",1114,FALSE,TRUE,TRUE,"Locus_625_Transcript_30/45_Confidence_0.090_Length_6516",5962,"HighConfidence","-"
"jaffa-direct","GJD2:FUT7","chr15",35046619,"chr9",139926177,Inf,"209",1011,FALSE,TRUE,TRUE,"Locus_884_Transcript_1/8_Confidence_0.167_Length_2947",574,"HighConfidence","-"
"jaffa-direct","ACOT12:CAMK2B","chr5",80681576,"chr7",44270653,Inf,"222",967,FALSE,TRUE,TRUE,"Locus_1046_Transcript_4/5_Confidence_0.200_Length_791",250,"HighConfidence","-"
"jaffa-direct","NTN1:UBE2E2","chr17",9083273,"chr3",23258753,Inf,"162",1021,FALSE,TRUE,TRUE,"Locus_794_Transcript_4/12_Confidence_0.114_Length_3809",1423,"HighConfidence","-"
"jaffa-direct","DEFA1:GSK3B","chr8",6835982,"chr3",119666198,Inf,"159",957,FALSE,TRUE,TRUE,"Locus_30_Transcript_262/513_Confidence_0.003_Length_6687",6441,"HighConfidence","-"
"jaffa-direct","TPRA1:DBX1","chr3",127295833,"chr11",20180838,Inf,"220",888,FALSE,TRUE,TRUE,"Locus_423_Transcript_4/15_Confidence_0.165_Length_1266",723,"HighConfidence","-"
"jaffa-direct","KCNB1:VPS18","chr20",48098451,"chr15",41194814,Inf,"172",920,FALSE,TRUE,TRUE,"Locus_1179_Transcript_3/14_Confidence_0.020_Length_2081",1354,"HighConfidence","-"
"jaffa-direct","RBFA:OSGEP","chr18",77798617,"chr14",20916330,Inf,"187",885,FALSE,TRUE,TRUE,"Locus_875_Transcript_4/14_Confidence_0.210_Length_1797",622,"HighConfidence","-"
"jaffa-direct","AGFG1:AGMO","chr2",228398474,"chr7",15430530,Inf,"179",886,TRUE,TRUE,TRUE,"Locus_1137_Transcript_14/24_Confidence_0.095_Length_2692",1351,"HighConfidence","-"
"jaffa-direct","TRIM5:PAX9","chr11",5699434,"chr14",37135667,Inf,"214",833,FALSE,TRUE,TRUE,"Locus_60_Transcript_6/11_Confidence_0.366_Length_2929",1742,"HighConfidence","-"
"jaffa-direct","PLS3:MAPK8IP1","chrX",114880855,"chr11",45926702,Inf,"145",876,TRUE,TRUE,TRUE,"Locus_702_Transcript_15/17_Confidence_0.374_Length_2804",1768,"HighConfidence","-"
"jaffa-direct","SLC7A3:C2orf44","chrX",70145920,"chr2",24254032,Inf,"176",845,TRUE,TRUE,TRUE,"Locus_484_Transcript_2/6_Confidence_0.086_Length_3598",1783,"HighConfidence","-"
"jaffa-direct","IL18BP:AOC2","chr11",71711603,"chr17",41001103,Inf,"184",815,TRUE,TRUE,TRUE,"Locus_1387_Transcript_1/16_Confidence_0.009_Length_1176",370,"HighConfidence","-"
"jaffa-direct","LEO1:PTGDS","chr15",52254586,"chr9",139874635,Inf,"163",798,TRUE,TRUE,TRUE,"Locus_953_Transcript_3/6_Confidence_0.172_Length_1219",971,"HighConfidence","-"
"jaffa-direct","SMAP2:EHMT2","chr1",40882768,"chr6",31860511,Inf,"165",795,FALSE,TRUE,TRUE,"Locus_919_Transcript_17/19_Confidence_0.095_Length_5344",2028,"HighConfidence","-"
"jaffa-direct","EDARADD:EHD3","chr1",236572574,"chr2",31489043,Inf,"148",768,FALSE,TRUE,TRUE,"Locus_710_Transcript_44/89_Confidence_0.060_Length_6566",288,"HighConfidence","-"
"jaffa-direct","C11orf57:TXNIP","chr11",111946367,"chr1",145440269,Inf,"727",178,FALSE,TRUE,TRUE,"C11orf57|ENSG00000150776.13--TXNIP|ENSG00000117289.7:10239012_1_22979_336_205/2/2",36,"HighConfidence","-"
"jaffa-direct","CRHR1:PANX3","chr17",43898806,"chr11",124482876,Inf,"161",695,FALSE,TRUE,TRUE,"Locus_1124_Transcript_3/6_Confidence_0.522_Length_1730",319,"HighConfidence","-"
"jaffa-direct","RIPK4:CYSTM1","chr21",43164042,"chr5",139622890,Inf,"165",656,TRUE,TRUE,TRUE,"Locus_832_Transcript_8/8_Confidence_0.059_Length_1736",1246,"HighConfidence","-"
"jaffa-direct","TAB3:ERCC3","chrX",30877604,"chr2",128046440,Inf,"191",629,TRUE,TRUE,TRUE,"Locus_1590_Transcript_9/9_Confidence_0.071_Length_2097",275,"HighConfidence","-"
"jaffa-direct","BCL11B:BCKDK","chr14",99737498,"chr16",31122621,Inf,"132",681,FALSE,TRUE,TRUE,"Locus_956_Transcript_11/23_Confidence_0.104_Length_1199",210,"HighConfidence","-"
"jaffa-direct","SAPCD2:KIAA0391","chr9",139960714,"chr14",35739607,Inf,"125",665,FALSE,TRUE,TRUE,"Locus_554_Transcript_1/18_Confidence_0.204_Length_2974",922,"HighConfidence","-"
"jaffa-direct","FMO6P:VAMP5","chr1",171115658,"chr2",85818848,Inf,"110",675,FALSE,TRUE,TRUE,"Locus_1541_Transcript_1/4_Confidence_0.167_Length_990",560,"HighConfidence","-"
"jaffa-direct","TYSND1:C20orf173","chr10",71903598,"chr20",34117076,Inf,"130",649,FALSE,TRUE,TRUE,"Locus_320_Transcript_29/29_Confidence_0.007_Length_1507",1223,"HighConfidence","-"
"jaffa-direct","GGCT:PPP2R1B","chr7",30540152,"chr11",111626174,Inf,"137",633,FALSE,TRUE,TRUE,"Locus_652_Transcript_90/100_Confidence_0.018_Length_3799",480,"HighConfidence","-"
"jaffa-direct","SLC27A5:PGRMC2","chr19",59010152,"chr4",129193672,Inf,"128",640,FALSE,TRUE,TRUE,"Locus_373_Transcript_4/9_Confidence_0.143_Length_2564",270,"HighConfidence","-"
"jaffa-direct","SAC3D1:LRRFIP2","chr11",64809338,"chr3",37107433,Inf,"139",616,FALSE,TRUE,TRUE,"Locus_1071_Transcript_11/19_Confidence_0.286_Length_2326",871,"HighConfidence","-"
"jaffa-direct","VMO1:AC013269.5","chr17",4689232,"chr2",131301631,Inf,"141",584,FALSE,TRUE,TRUE,"Locus_130_Transcript_8/9_Confidence_0.258_Length_1975",1585,"HighConfidence","-"
"jaffa-direct","ZGPAT:ANKRD40","chr20",62364704,"chr17",48778077,Inf,"121",582,FALSE,TRUE,TRUE,"Locus_172_Transcript_11/16_Confidence_0.150_Length_5823",836,"HighConfidence","-"
"jaffa-direct","BSND:TULP3","chr1",55470789,"chr12",3039414,Inf,"116",576,FALSE,TRUE,TRUE,"Locus_781_Transcript_2/6_Confidence_0.545_Length_1612",1113,"HighConfidence","-"
"jaffa-direct","FIGF:SLC25A41","chrX",15371190,"chr19",6427512,Inf,"124",547,FALSE,TRUE,TRUE,"Locus_1423_Transcript_6/14_Confidence_0.092_Length_1974",810,"HighConfidence","-"
"jaffa-direct","CRELD2:TRBV2","chr22",50313488,"chr7",142000958,Inf,"140",507,FALSE,TRUE,TRUE,"Locus_3327_Transcript_5/18_Confidence_0.426_Length_3353",298,"HighConfidence","-"
"jaffa-direct","PCDH19:BEX5","chrX",99661449,"chrX",101409274,1747.822,"104",539,FALSE,TRUE,TRUE,"Locus_383_Transcript_28/37_Confidence_0.067_Length_4577",563,"HighConfidence","-"
"jaffa-direct","METTL24:BCL2L11","chr6",110679158,"chr2",111907621,Inf,"131",501,FALSE,TRUE,TRUE,"Locus_3117_Transcript_5/6_Confidence_0.108_Length_1122",332,"HighConfidence","-"
"jaffa-direct","STS:TMEM236","chrX",7252148,"chr10",18060292,Inf,"59",566,FALSE,TRUE,TRUE,"Locus_433_Transcript_16/27_Confidence_0.358_Length_3363",1583,"HighConfidence","-"
"jaffa-direct","HINT3:MANBA","chr6",126293474,"chr4",103561014,Inf,"107",514,FALSE,TRUE,TRUE,"Locus_675_Transcript_22/65_Confidence_0.006_Length_1628",533,"HighConfidence","-"
"jaffa-direct","NETO2:WFDC12","chr16",47162236,"chr20",43752584,Inf,"29",590,TRUE,TRUE,TRUE,"Locus_1671_Transcript_8/17_Confidence_0.131_Length_1239",636,"HighConfidence","-"
"jaffa-direct","LILRA4:GSG1L","chr19",54849207,"chr16",27974524,Inf,"101",505,TRUE,TRUE,TRUE,"Locus_417_Transcript_1/22_Confidence_0.103_Length_3413",2717,"HighConfidence","-"
"jaffa-direct","FAM21C:KLHL36","chr10",46240330,"chr16",84690477,Inf,"116",470,TRUE,TRUE,TRUE,"Locus_869_Transcript_37/44_Confidence_0.050_Length_2026",1017,"HighConfidence","-"
"jaffa-direct","NT5C1A:MTHFSD","chr1",40126751,"chr16",86582183,Inf,"66",516,TRUE,TRUE,TRUE,"Locus_1637_Transcript_3/11_Confidence_0.462_Length_3153",657,"HighConfidence","-"
"jaffa-direct","STX16:NR1H2","chr20",57227143,"chr19",50881406,Inf,"109",466,FALSE,TRUE,TRUE,"Locus_930_Transcript_7/15_Confidence_0.079_Length_2394",1583,"HighConfidence","-"
"jaffa-direct","IGFBP5:ZNF384","chr2",217543573,"chr12",6787876,Inf,"105",456,FALSE,TRUE,TRUE,"Locus_994_Transcript_7/16_Confidence_0.307_Length_2222",1073,"HighConfidence","-"
"jaffa-direct","PUS7:RP11-371E8.4","chr7",105135589,"chr14",93678378,Inf,"110",440,FALSE,TRUE,TRUE,"Locus_4493_Transcript_9/18_Confidence_0.368_Length_4692",1069,"HighConfidence","-"
"jaffa-direct","LDHB:CATSPERB","chr12",21796869,"chr14",92195823,Inf,"540",3,FALSE,TRUE,TRUE,"LDHB|ENSG00000111716.8--CATSPERB|ENSG00000133962.3:28580859_1_82497_252_193/1/1",48,"HighConfidence","-"
"jaffa-direct","NWD1:OCM2","chr19",16900001,"chr7",97614295,Inf,"98",444,FALSE,TRUE,TRUE,"Locus_444_Transcript_4/6_Confidence_0.059_Length_3179",300,"HighConfidence","-"
"jaffa-direct","GFRAL:DNAJC25","chr6",55223936,"chr9",114409387,Inf,"92",446,FALSE,TRUE,TRUE,"Locus_618_Transcript_5/17_Confidence_0.173_Length_2774",898,"HighConfidence","-"
"jaffa-direct","UGT1A1:CRABP1","chr2",234676582,"chr15",78633385,Inf,"96",394,TRUE,TRUE,TRUE,"Locus_446_Transcript_21/38_Confidence_0.048_Length_1589",551,"HighConfidence","-"
"jaffa-direct","LMTK3:IL10","chr19",48994365,"chr1",206944760,Inf,"85",390,FALSE,TRUE,TRUE,"Locus_412_Transcript_33/51_Confidence_0.429_Length_6566",1059,"HighConfidence","-"
"jaffa-direct","HERC1:TEAD2","chr15",63946318,"chr19",49858463,Inf,"59",413,TRUE,TRUE,TRUE,"Locus_321_Transcript_26/53_Confidence_0.514_Length_12307",1854,"HighConfidence","-"
"jaffa-direct","GARNL3:DUT","chr9",130053521,"chr15",48633486,Inf,"67",391,FALSE,TRUE,TRUE,"Locus_1511_Transcript_3/11_Confidence_0.340_Length_1815",331,"HighConfidence","-"
"jaffa-direct","DNAAF2:DYSF","chr14",50100005,"chr2",71892292,Inf,"77",373,FALSE,TRUE,TRUE,"Locus_705_Transcript_5/7_Confidence_0.190_Length_3176",1872,"HighConfidence","-"
"jaffa-direct","CDYL2:IFITM1","chr16",80654660,"chr11",314922,Inf,"91",348,FALSE,TRUE,TRUE,"Locus_888_Transcript_5/14_Confidence_0.191_Length_738",428,"HighConfidence","-"
"jaffa-direct","GIT1:SOCS1","chr17",27903096,"chr16",11349385,Inf,"61",373,TRUE,TRUE,TRUE,"Locus_1379_Transcript_2/5_Confidence_0.152_Length_3024",1120,"HighConfidence","-"
"jaffa-direct","DCDC2:C6orf58","chr6",24353797,"chr6",127899831,103546.032,"72",358,FALSE,TRUE,TRUE,"Locus_1143_Transcript_21/26_Confidence_0.014_Length_1820",961,"HighConfidence","-"
"jaffa-direct","PFN1:LAS1L","chr17",4851558,"chrX",64738345,Inf,"55",367,FALSE,TRUE,TRUE,"Locus_561_Transcript_7/15_Confidence_0.242_Length_2020",800,"HighConfidence","-"
"jaffa-direct","DSC1:ZNF334","chr18",28734737,"chr20",45132945,Inf,"389",30,FALSE,TRUE,TRUE,"DSC1|ENSG00000134765.5--ZNF334|ENSG00000198185.7:12809953_0_49838_828_136/1/1",61,"HighConfidence","-"
"jaffa-direct","VCX:PURG","chrX",7811346,"chr8",30854213,Inf,"46",368,TRUE,TRUE,TRUE,"Locus_446_Transcript_16/38_Confidence_0.013_Length_1205",885,"HighConfidence","-"
"jaffa-direct","USH2A:CALCOCO2","chr1",216405295,"chr17",46940200,Inf,"394",1,FALSE,TRUE,TRUE,"USH2A|ENSG00000042781.8--CALCOCO2|ENSG00000136436.10:7700075_1_184921_186_222/2/2",49,"HighConfidence","-"
"jaffa-direct","PCDHGA1:CRY2","chr5",140885048,"chr11",45889163,Inf,"51",338,FALSE,TRUE,TRUE,"Locus_376_Transcript_23/25_Confidence_0.110_Length_4255",2663,"HighConfidence","-"
"jaffa-direct","SS18L1:SYCP1","chr20",60737987,"chr1",115420715,Inf,"52",333,FALSE,TRUE,TRUE,"Locus_1177_Transcript_10/10_Confidence_0.178_Length_2075",1558,"HighConfidence","-"
"jaffa-direct","SLC2A14:IGHA2","chr12",7980091,"chr14",106054211,Inf,"57",319,FALSE,TRUE,TRUE,"Locus_1940_Transcript_7/9_Confidence_0.417_Length_1961",1210,"HighConfidence","-"
"jaffa-direct","PAIP1:SMIM8","chr5",43536921,"chr6",88049834,Inf,"53",306,TRUE,TRUE,TRUE,"Locus_722_Transcript_12/20_Confidence_0.333_Length_2987",980,"HighConfidence","-"
"jaffa-direct","CGB7:PRSS56","chr19",49558618,"chr2",233387225,Inf,"57",288,FALSE,TRUE,TRUE,"Locus_2278_Transcript_4/7_Confidence_0.378_Length_1882",1575,"HighConfidence","-"
"jaffa-direct","BMP3:FNDC3B","chr4",81967802,"chr3",171944661,Inf,"52",292,FALSE,TRUE,TRUE,"Locus_2928_Transcript_12/17_Confidence_0.377_Length_8248",1512,"HighConfidence","-"
"jaffa-direct","KL:LRRN4CL","chr13",33635917,"chr11",62455985,Inf,"48",273,FALSE,TRUE,TRUE,"Locus_1160_Transcript_3/7_Confidence_0.100_Length_4052",1331,"HighConfidence","-"
"jaffa-direct","HIPK2:DAND5","chr7",139305147,"chr19",13084203,Inf,"53",265,TRUE,TRUE,TRUE,"Locus_2789_Transcript_20/27_Confidence_0.280_Length_2511",1841,"HighConfidence","-"
"jaffa-direct","OVOL3:PANK4","chr19",36603866,"chr1",2447156,Inf,"65",247,FALSE,TRUE,TRUE,"Locus_5453_Transcript_6/9_Confidence_0.365_Length_2038",494,"HighConfidence","-"
"jaffa-direct","UNC5CL:HPSE2","chr6",40999775,"chr10",100249953,Inf,"57",255,FALSE,TRUE,TRUE,"Locus_773_Transcript_3/7_Confidence_0.406_Length_1639",1161,"HighConfidence","-"
"jaffa-direct","CABLES1:ENO4","chr18",20794018,"chr10",118620305,Inf,"54",257,FALSE,TRUE,TRUE,"Locus_3271_Transcript_2/7_Confidence_0.400_Length_1677",1260,"HighConfidence","-"
"jaffa-direct","S100A7L2:ARFIP1","chr1",153410665,"chr4",153831216,Inf,"241",50,TRUE,TRUE,TRUE,"S100A7L2|ENSG00000197364.6--ARFIP1|ENSG00000164144.10:10914901_1_153783_1393_505/2/2",49,"HighConfidence","-"
"jaffa-direct","HMCES:RPA2","chr3",129017378,"chr1",28220617,Inf,"44",246,FALSE,TRUE,TRUE,"Locus_3159_Transcript_8/11_Confidence_0.227_Length_1440",714,"HighConfidence","-"
"jaffa-direct","BEND6:MTMR6","chr6",56846728,"chr13",25825913,Inf,"52",236,FALSE,TRUE,TRUE,"Locus_886_Transcript_7/8_Confidence_0.134_Length_4175",709,"HighConfidence","-"
"jaffa-direct","BAAT:RAET1G","chr9",104130402,"chr6",150240460,Inf,"42",233,FALSE,TRUE,TRUE,"Locus_976_Transcript_1/9_Confidence_0.480_Length_1494",723,"HighConfidence","-"
"jaffa-direct","HS2ST1:KIAA2013","chr1",87538855,"chr1",11980389,75558.464,"43",231,TRUE,TRUE,TRUE,"Locus_1679_Transcript_7/11_Confidence_0.085_Length_1263",517,"HighConfidence","-"
"jaffa-direct","BAAT:RAET1L","chr9",104130402,"chr6",150342322,Inf,"48",224,FALSE,TRUE,TRUE,"Locus_976_Transcript_9/9_Confidence_0.320_Length_1623",730,"HighConfidence","-"
"jaffa-direct","TSPAN19:C2orf50","chr12",85417104,"chr2",11284046,Inf,"13",249,TRUE,TRUE,TRUE,"Locus_710_Transcript_7/89_Confidence_0.082_Length_1565",256,"HighConfidence","-"
"jaffa-direct","DPYD:LTBP1","chr1",98060615,"chr2",33442619,Inf,"18",244,FALSE,TRUE,TRUE,"Locus_714_Transcript_6/19_Confidence_0.436_Length_5158",4107,"HighConfidence","-"
"jaffa-direct","CUX1:CDS1","chr7",101559505,"chr4",85552972,Inf,"36",226,FALSE,TRUE,TRUE,"Locus_358_Transcript_18/18_Confidence_0.113_Length_3934",473,"HighConfidence","-"
"jaffa-direct","PDZK1IP1:COX7B","chr1",47650674,"chrX",77160681,Inf,"33",224,FALSE,TRUE,TRUE,"Locus_57_Transcript_2/38_Confidence_0.148_Length_1152",455,"HighConfidence","-"
"jaffa-direct","SIK3:DMPK","chr11",116728526,"chr19",46275186,Inf,"30",226,FALSE,TRUE,TRUE,"Locus_790_Transcript_14/16_Confidence_0.361_Length_4786",3503,"HighConfidence","-"
"jaffa-direct","CXCL17:VRK2","chr19",42946906,"chr2",58373451,Inf,"45",208,FALSE,TRUE,TRUE,"Locus_3100_Transcript_10/15_Confidence_0.412_Length_2000",261,"HighConfidence","-"
"jaffa-direct","IDI2:LATS1","chr10",1070522,"chr6",150023402,Inf,"37",206,FALSE,TRUE,TRUE,"Locus_3489_Transcript_14/18_Confidence_0.424_Length_6206",207,"HighConfidence","-"
"jaffa-direct","MRPS15:TRAFD1","chr1",36923524,"chr12",112578623,Inf,"28",207,TRUE,TRUE,TRUE,"Locus_1088_Transcript_4/6_Confidence_0.369_Length_2819",2310,"HighConfidence","-"
"jaffa-direct","CCDC105:AP4S1","chr19",15124588,"chr14",31535332,Inf,"39",196,TRUE,TRUE,TRUE,"Locus_2577_Transcript_3/8_Confidence_0.628_Length_1790",750,"HighConfidence","-"
"jaffa-direct","STOM:EBI3","chr9",124115498,"chr19",4234664,Inf,"28",207,FALSE,TRUE,TRUE,"Locus_369_Transcript_21/26_Confidence_0.004_Length_1096",495,"HighConfidence","-"
"jaffa-direct","RGS12:SMARCA2","chr4",3344780,"chr9",2191266,Inf,"35",198,FALSE,TRUE,TRUE,"Locus_604_Transcript_5/70_Confidence_0.025_Length_2905",1925,"HighConfidence","-"
"jaffa-direct","ITIH6:KLC4","chrX",54786189,"chr6",43038430,Inf,"32",196,FALSE,TRUE,TRUE,"Locus_439_Transcript_6/7_Confidence_0.154_Length_2333",1033,"HighConfidence","-"
"jaffa-direct","CPPED1:DUOXA2","chr16",12897564,"chr15",45408322,Inf,"27",196,TRUE,TRUE,TRUE,"Locus_280_Transcript_9/10_Confidence_0.170_Length_1507",1228,"HighConfidence","-"
"jaffa-direct","ARMC5:MYO1B","chr16",31474238,"chr2",192279243,Inf,"8",203,FALSE,TRUE,TRUE,"Locus_1381_Transcript_13/19_Confidence_0.245_Length_2580",514,"HighConfidence","-"
"jaffa-direct","CHDC2:G0S2","chrX",36090088,"chr1",209848998,Inf,"23",187,FALSE,TRUE,TRUE,"Locus_966_Transcript_5/5_Confidence_0.240_Length_997",366,"HighConfidence","-"
"jaffa-direct","MORF4L1:EDNRB","chr15",79184655,"chr13",78475342,Inf,"25",183,TRUE,TRUE,TRUE,"Locus_403_Transcript_19/21_Confidence_0.140_Length_4023",782,"HighConfidence","-"
"jaffa-direct","CSF3:ENKUR","chr17",38172098,"chr10",25284798,Inf,"34",173,FALSE,TRUE,TRUE,"Locus_1370_Transcript_4/4_Confidence_0.286_Length_790",438,"HighConfidence","-"
"jaffa-direct","DECR2:SLC28A3","chr16",455024,"chr9",86895797,Inf,"33",169,FALSE,TRUE,TRUE,"Locus_772_Transcript_9/13_Confidence_0.146_Length_802",515,"HighConfidence","-"
