juncCoord	type	filtered	reason	nbTotal(spanning+consistent)	nbSpanningReads	nbStaggered	percStaggered	nbMulti	percMulti	nbConsistentPE	nbInconsistentPE	percInconsistentPE	overlapA	overlapB	distExonBoundaryA	distExonBoundaryB	blastAlignLen	blastAlignSim	donorSS	acceptorSS	beg	end	sameChrStr	okGxOrder	dist	gnIdsA	gnIdsB	gnNamesA	gnNamesB	gnTypesA	gnTypesB	juncSpanningReadsIds	consistentPEIds	inconsistentPEIds
chr17_58156833_+:chr17_58136882_-	interstrand	0	na	3	2	1	50	0	0	1	0	0	100	100	0	0	na	na	GT	AG	58156812	58136855	0	na	na	ENSG00000267416.1	ENSG00000068097.10	CTD-2319I12.2	HEATR6	lincRNA	protein_coding	HWI-EAS418:6:35:1432:1523/1,HWI-EAS418:6:40:1185:561/1,	HWI-EAS418:6:93:1076:438,	na
chr16_3050119_+:chr16_3051562_+	readthrough	0	na	11	8	5	62.5	6	75	3	0	0	100	100	271	0	na	na	GT	AG	3050104	3051610	1	1	1443	ENSG00000270097.1	ENSG00000270168.1	LA16c-380H5.3	LA16c-380H5.4	lincRNA	lincRNA	HWI-EAS418:3:84:1620:1029/2,HWI-EAS418:3:69:1421:1342/2,HWI-EAS418:6:89:974:1987/2,HWI-EAS418:6:100:246:310/1,HWI-EAS418:3:86:1158:874/1,HWI-EAS418:3:48:340:977/2,HWI-EAS418:3:31:64:2001/1,HWI-EAS418:5:82:624:618/2,	HWI-EAS418:3:26:358:1059,HWI-EAS418:3:5:1193:1225,HWI-EAS418:3:4:1773:555,	na
chr20_56886178_+:chr19_17256207_+	interchromosomal	0	na	14	7	6	85.7143	2	28.5714	7	2	22.2222	100	100	0	0	na	na	GT	AG	56886145	17256239	0	na	na	ENSG00000124209.3	ENSG00000099331.9	RAB22A	MYO9B	protein_coding	protein_coding	HWI-EAS418:5:79:827:1133/2,HWI-EAS418:5:3:488:918/2,HWI-EAS418:5:45:126:932/1,HWI-EAS418:6:39:1271:506/1,HWI-EAS418:5:87:1022:1814/2,HWI-EAS418:3:98:909:465/1,HWI-EAS418:3:25:1356:1418/1,	HWI-EAS418:3:32:1173:1967,HWI-EAS418:3:59:1539:316,HWI-EAS418:3:68:1222:1507,HWI-EAS418:3:29:279:667,HWI-EAS418:6:24:418:308,HWI-EAS418:6:73:575:715,HWI-EAS418:3:70:217:641,	HWI-EAS418:5:87:1305:739,HWI-EAS418:5:95:1697:1242,
chr2_71148415_+:chr2_71170788_+	readthrough	0	na	7	4	4	100	3	75	3	0	0	100	100	0	0	na	na	GT	AG	71148368	71170835	1	1	22373	ENSG00000116035.2	ENSG00000116039.7	VAX2	ATP6V1B1	protein_coding	protein_coding	HWI-EAS418:6:27:1672:1401/2,HWI-EAS418:3:18:591:101/2,HWI-EAS418:6:83:1611:1807/1,HWI-EAS418:5:78:66:621/2,	HWI-EAS418:3:7:1313:944,HWI-EAS418:6:1:1598:1418,HWI-EAS418:3:66:246:1625,	na
chr20_45852970_-:chr20_34079038_+	interstrand	0	na	3	2	2	100	0	0	1	38	97.4359	100	100	0	0	na	na	GT	AG	45852987	34079070	0	na	na	ENSG00000101040.15	ENSG00000126001.11	ZMYND8	CEP250	protein_coding	protein_coding	HWI-EAS418:3:26:1499:188/1,HWI-EAS418:5:26:933:1255/2,	HWI-EAS418:3:43:1736:926,	HWI-EAS418:3:84:741:255,HWI-EAS418:3:45:286:1632,HWI-EAS418:3:63:889:1520,HWI-EAS418:3:30:1739:1296,HWI-EAS418:3:59:673:1804,HWI-EAS418:3:71:1780:231,HWI-EAS418:3:84:1336:71,HWI-EAS418:3:84:1566:797,HWI-EAS418:3:69:1592:1727,HWI-EAS418:3:27:399:586,HWI-EAS418:3:25:1251:63,HWI-EAS418:3:1:389:452,HWI-EAS418:3:85:1331:401,HWI-EAS418:3:24:93:1446,HWI-EAS418:5:39:1149:1100,HWI-EAS418:3:81:508:372,HWI-EAS418:3:79:1590:800,HWI-EAS418:3:91:1443:392,HWI-EAS418:3:1:1524:345,HWI-EAS418:3:46:273:1927,HWI-EAS418:5:83:860:671,HWI-EAS418:3:59:260:65,HWI-EAS418:5:51:1315:928,HWI-EAS418:5:20:1647:1501,HWI-EAS418:6:6:1410:515,HWI-EAS418:5:31:1488:334,HWI-EAS418:5:80:1678:205,HWI-EAS418:6:2:921:1645,HWI-EAS418:6:80:904:473,HWI-EAS418:3:79:1563:1848,HWI-EAS418:3:63:1452:190,HWI-EAS418:3:8:904:1786,HWI-EAS418:6:91:1008:1942,HWI-EAS418:6:58:1470:96,HWI-EAS418:5:6:1252:687,HWI-EAS418:3:34:1661:496,HWI-EAS418:5:29:570:915,HWI-EAS418:3:25:1307:1339,
chr17_36933940_-:chr17_56801401_+	interstrand	0	na	4	1	1	100	0	0	3	0	0	100	100	0	0	na	na	GT	AG	36933961	56801428	0	na	na	ENSG00000141720.7	ENSG00000108384.10	PIP4K2B	RAD51C	protein_coding	protein_coding	HWI-EAS418:3:8:1246:1224/1,	HWI-EAS418:3:36:734:674,HWI-EAS418:3:74:660:212,HWI-EAS418:5:48:797:713,	na
chr8_95962587_+:chr8_95970223_+	readthrough	0	na	3	1	1	100	0	0	2	1	33.3333	100	100	0	0	na	na	GT	AG	95962562	95970246	1	1	7636	ENSG00000253878.1	ENSG00000156170.8	RP11-347C18.3	NDUFAF6	sense_intronic	protein_coding	HWI-EAS418:3:54:1679:904/1,	HWI-EAS418:3:79:544:2010,HWI-EAS418:3:25:53:845,	HWI-EAS418:3:22:136:1903,
chr2_10269281_+:chr2_10281981_+	readthrough	0	na	3	2	2	100	1	50	1	0	0	100	100	0	0	na	na	GT	AG	10269251	10282001	1	1	12700	ENSG00000171848.9	ENSG00000163009.4	RRM2	C2orf48	protein_coding	protein_coding	HWI-EAS418:6:45:1049:338/2,HWI-EAS418:6:80:1442:1338/2,	HWI-EAS418:5:74:507:1775,	na
chr20_62500794_+:chr20_62559688_+	readthrough	0	na	24	18	14	77.7778	10	55.5556	6	0	0	100	100	0	0	na	na	GT	AG	62500747	62559735	1	1	58894	ENSG00000101150.13	ENSG00000101152.6	TPD52L2	DNAJC5	protein_coding	protein_coding	HWI-EAS418:5:47:1322:1734/2,HWI-EAS418:3:80:1315:87/1,HWI-EAS418:5:12:372:801/1,HWI-EAS418:3:21:1183:283/2,HWI-EAS418:3:97:1720:737/2,HWI-EAS418:3:85:1380:2001/2,HWI-EAS418:5:47:1357:1248/1,HWI-EAS418:5:62:1183:1539/2,HWI-EAS418:6:28:1182:511/1,HWI-EAS418:5:69:962:19/1,HWI-EAS418:5:5:1377:348/2,HWI-EAS418:5:86:1580:516/2,HWI-EAS418:3:25:62:361/2,HWI-EAS418:5:43:1425:1707/2,HWI-EAS418:3:3:1646:138/1,HWI-EAS418:3:3:1646:138/1,HWI-EAS418:5:89:802:1431/2,HWI-EAS418:5:89:802:1431/2,	HWI-EAS418:6:83:1227:345,HWI-EAS418:3:25:665:1241,HWI-EAS418:3:16:83:169,HWI-EAS418:5:45:700:1172,HWI-EAS418:6:53:1765:485,HWI-EAS418:3:22:183:2014,	na
chr17_38243106_+:chr17_46371709_+	intrachromosomal	0	na	231	169	54	31.9527	53	31.3609	62	0	0	100	100	0	0	na	na	GT	AG	38243058	46371757	1	1	8128603	ENSG00000126351.8	ENSG00000235300.3	THRA	AC090627.1	protein_coding	antisense	HWI-EAS418:6:98:364:715/1,HWI-EAS418:6:85:825:268/2,HWI-EAS418:6:85:825:268/2,HWI-EAS418:6:56:752:22/2,HWI-EAS418:6:56:752:22/2,HWI-EAS418:6:8:1019:109/1,HWI-EAS418:6:8:1019:109/1,HWI-EAS418:6:6:270:539/1,HWI-EAS418:6:5:1478:380/2,HWI-EAS418:5:67:419:425/1,HWI-EAS418:5:67:419:425/1,HWI-EAS418:5:65:1098:457/1,HWI-EAS418:5:65:1098:457/1,HWI-EAS418:5:62:622:1350/1,HWI-EAS418:6:78:1781:101/1,HWI-EAS418:5:11:1028:1904/1,HWI-EAS418:3:98:723:1240/2,HWI-EAS418:3:88:1179:1598/1,HWI-EAS418:3:84:794:1201/1,HWI-EAS418:3:66:561:879/2,HWI-EAS418:3:46:1299:691/2,HWI-EAS418:3:34:1636:594/1,HWI-EAS418:3:31:1175:401/2,HWI-EAS418:3:31:1175:401/2,HWI-EAS418:3:25:1270:1038/2,HWI-EAS418:3:7:166:892/1,HWI-EAS418:6:79:1090:890/1,HWI-EAS418:3:71:1084:1299/2,HWI-EAS418:3:64:786:1163/2,HWI-EAS418:5:32:704:1206/1,HWI-EAS418:6:90:107:1613/1,HWI-EAS418:6:68:534:1036/1,HWI-EAS418:6:39:1367:1306/1,HWI-EAS418:6:24:1553:1579/1,HWI-EAS418:6:2:1751:637/2,HWI-EAS418:5:84:653:486/1,HWI-EAS418:5:43:147:1167/2,HWI-EAS418:5:28:1103:1102/2,HWI-EAS418:5:13:179:134/1,HWI-EAS418:5:4:684:1391/2,HWI-EAS418:6:85:691:681/1,HWI-EAS418:6:88:1578:149/1,HWI-EAS418:5:96:190:1991/2,HWI-EAS418:5:96:190:1991/2,HWI-EAS418:5:88:1434:1379/1,HWI-EAS418:3:67:451:1470/1,HWI-EAS418:3:9:1702:1542/1,HWI-EAS418:6:39:877:1543/2,HWI-EAS418:3:94:453:1917/2,HWI-EAS418:3:94:453:1917/2,HWI-EAS418:3:94:453:1917/2,HWI-EAS418:3:53:260:35/1,HWI-EAS418:6:84:1359:1698/2,HWI-EAS418:6:84:1359:1698/2,HWI-EAS418:5:42:641:146/1,HWI-EAS418:5:42:641:146/1,HWI-EAS418:3:65:658:1726/2,HWI-EAS418:6:58:353:619/1,HWI-EAS418:5:88:1434:1379/2,HWI-EAS418:5:65:81:2030/2,HWI-EAS418:3:83:1129:1153/1,HWI-EAS418:3:54:1117:1304/1,HWI-EAS418:6:79:546:1871/1,HWI-EAS418:5:38:1036:250/1,HWI-EAS418:5:27:1623:1281/1,HWI-EAS418:5:16:1529:321/2,HWI-EAS418:5:16:1529:321/2,HWI-EAS418:6:92:1686:1968/2,HWI-EAS418:6:22:430:1040/1,HWI-EAS418:6:1:113:1512/1,HWI-EAS418:3:12:263:911/1,HWI-EAS418:3:9:1433:1522/2,HWI-EAS418:5:20:1228:1132/2,HWI-EAS418:5:5:1001:1845/1,HWI-EAS418:6:74:108:859/1,HWI-EAS418:3:17:1280:1006/2,HWI-EAS418:5:35:155:1130/1,HWI-EAS418:6:17:423:1336/1,HWI-EAS418:5:12:1075:1963/1,HWI-EAS418:3:31:1647:118/1,HWI-EAS418:5:89:1452:1503/2,HWI-EAS418:3:73:1058:1306/2,HWI-EAS418:3:73:1058:1306/2,HWI-EAS418:3:23:1426:1269/1,HWI-EAS418:3:23:1426:1269/1,HWI-EAS418:3:95:1749:754/1,HWI-EAS418:3:57:171:49/1,HWI-EAS418:3:47:1650:1419/1,HWI-EAS418:3:54:203:1023/2,HWI-EAS418:6:78:106:1975/2,HWI-EAS418:3:95:1275:1436/1,HWI-EAS418:3:95:1275:1436/1,HWI-EAS418:3:51:84:334/1,HWI-EAS418:3:20:24:108/1,HWI-EAS418:3:20:24:108/1,HWI-EAS418:3:12:735:1931/1,HWI-EAS418:6:93:26:596/1,HWI-EAS418:6:24:631:1969/2,HWI-EAS418:5:99:101:324/1,HWI-EAS418:5:89:1452:1503/1,HWI-EAS418:5:42:312:1747/2,HWI-EAS418:5:16:64:1068/2,HWI-EAS418:5:14:499:1741/1,HWI-EAS418:5:4:875:1514/2,HWI-EAS418:3:9:793:1563/2,HWI-EAS418:3:9:793:1563/2,HWI-EAS418:3:29:413:571/1,HWI-EAS418:3:22:1735:1044/2,HWI-EAS418:5:76:138:1849/2,HWI-EAS418:6:98:1102:1669/1,HWI-EAS418:6:11:461:445/1,HWI-EAS418:5:26:1580:430/2,HWI-EAS418:3:12:1780:610/1,HWI-EAS418:3:99:331:1536/1,HWI-EAS418:3:88:25:1305/2,HWI-EAS418:3:60:251:903/2,HWI-EAS418:3:54:617:1339/1,HWI-EAS418:3:17:1258:823/2,HWI-EAS418:3:5:750:738/1,HWI-EAS418:6:3:707:593/1,HWI-EAS418:5:9:173:788/2,HWI-EAS418:3:82:1618:163/1,HWI-EAS418:3:82:1618:163/1,HWI-EAS418:3:11:325:1032/1,HWI-EAS418:6:72:468:1299/1,HWI-EAS418:6:67:1094:69/2,HWI-EAS418:6:62:1301:418/2,HWI-EAS418:6:4:1683:52/1,HWI-EAS418:5:79:81:1400/2,HWI-EAS418:5:61:1276:1057/2,HWI-EAS418:5:27:438:1978/2,HWI-EAS418:5:68:968:1480/2,HWI-EAS418:5:86:84:1026/2,HWI-EAS418:5:56:1355:165/1,HWI-EAS418:5:54:646:1653/2,HWI-EAS418:6:85:691:681/2,HWI-EAS418:5:69:600:1563/1,HWI-EAS418:6:11:1438:262/1,HWI-EAS418:6:11:1438:262/1,HWI-EAS418:5:49:1231:960/1,HWI-EAS418:3:85:1395:1386/1,HWI-EAS418:3:61:1120:562/2,HWI-EAS418:3:61:1120:562/2,HWI-EAS418:3:19:1189:1265/1,HWI-EAS418:5:45:1561:1639/1,HWI-EAS418:3:53:388:255/2,HWI-EAS418:3:37:126:297/1,HWI-EAS418:3:31:1762:753/1,HWI-EAS418:6:15:243:896/2,HWI-EAS418:6:93:42:1030/2,HWI-EAS418:6:84:1780:1547/2,HWI-EAS418:5:17:591:741/2,HWI-EAS418:5:17:591:741/2,HWI-EAS418:6:97:844:1216/1,HWI-EAS418:6:82:1753:113/2,HWI-EAS418:6:31:1701:94/1,HWI-EAS418:5:14:220:1338/2,HWI-EAS418:5:64:1516:1756/1,HWI-EAS418:5:12:1075:1963/2,HWI-EAS418:5:93:719:1609/2,HWI-EAS418:3:46:382:1383/2,HWI-EAS418:3:73:874:1789/2,HWI-EAS418:3:1:1595:707/2,HWI-EAS418:6:92:102:1286/2,HWI-EAS418:5:92:903:191/1,HWI-EAS418:6:86:16:1700/2,HWI-EAS418:3:52:796:999/1,HWI-EAS418:3:42:1509:1767/1,HWI-EAS418:3:92:724:717/2,	HWI-EAS418:3:69:612:734,HWI-EAS418:3:8:539:1647,HWI-EAS418:3:47:572:1052,HWI-EAS418:3:52:969:222,HWI-EAS418:3:33:1322:82,HWI-EAS418:3:28:923:1862,HWI-EAS418:3:68:1286:1797,HWI-EAS418:3:3:1590:1062,HWI-EAS418:3:37:1148:750,HWI-EAS418:3:52:1605:692,HWI-EAS418:3:7:924:847,HWI-EAS418:3:27:421:349,HWI-EAS418:6:88:553:1917,HWI-EAS418:5:40:460:482,HWI-EAS418:5:51:917:681,HWI-EAS418:3:7:1182:835,HWI-EAS418:5:19:710:1579,HWI-EAS418:3:16:399:271,HWI-EAS418:6:68:378:1409,HWI-EAS418:6:49:1038:688,HWI-EAS418:5:58:1441:1026,HWI-EAS418:3:61:1319:752,HWI-EAS418:5:40:16:918,HWI-EAS418:3:99:1325:204,HWI-EAS418:6:54:69:1854,HWI-EAS418:3:58:881:1786,HWI-EAS418:5:91:175:870,HWI-EAS418:3:56:1058:1165,HWI-EAS418:6:21:1096:711,HWI-EAS418:5:41:160:762,HWI-EAS418:3:57:1619:1427,HWI-EAS418:3:94:375:467,HWI-EAS418:3:83:1650:1325,HWI-EAS418:3:68:1024:1131,HWI-EAS418:3:63:773:641,HWI-EAS418:3:99:499:40,HWI-EAS418:6:10:354:1000,HWI-EAS418:5:56:1560:1267,HWI-EAS418:3:82:1161:1379,HWI-EAS418:5:10:233:504,HWI-EAS418:5:10:232:507,HWI-EAS418:3:28:1180:1048,HWI-EAS418:3:78:379:480,HWI-EAS418:6:87:1171:1515,HWI-EAS418:6:83:1531:351,HWI-EAS418:6:35:1381:55,HWI-EAS418:3:52:1017:1325,HWI-EAS418:3:58:466:261,HWI-EAS418:3:39:1768:1665,HWI-EAS418:5:3:1179:1695,HWI-EAS418:3:21:1606:78,HWI-EAS418:3:37:1174:256,HWI-EAS418:3:38:515:1935,HWI-EAS418:3:95:191:1422,HWI-EAS418:3:88:512:427,HWI-EAS418:3:41:709:320,HWI-EAS418:3:84:708:580,HWI-EAS418:3:25:946:358,HWI-EAS418:3:14:1262:1127,HWI-EAS418:3:4:573:1561,HWI-EAS418:3:62:1653:1757,HWI-EAS418:3:21:1078:1775,	na
chr2_85806290_+:chr2_85818848_+	readthrough	0	na	5	3	3	100	1	33.3333	2	3	60	100	100	0	0	na	na	GT	AG	85806271	85818892	1	1	12558	ENSG00000118640.6	ENSG00000168899.4	VAMP8	VAMP5	protein_coding	protein_coding	HWI-EAS418:5:2:713:1715/2,HWI-EAS418:3:70:512:951/2,HWI-EAS418:3:21:531:1019/1,	HWI-EAS418:3:41:1369:1062,HWI-EAS418:3:87:915:343,	HWI-EAS418:5:46:1643:1357,HWI-EAS418:3:92:743:1853,HWI-EAS418:3:7:244:1922,
