juncCoord	type	filtered	reason	nbTotal(spanning+consistent)	nbSpanningReads	nbStaggered	percStaggered	nbMulti	percMulti	nbConsistentPE	nbInconsistentPE	percInconsistentPE	overlapA	overlapB	distExonBoundaryA	distExonBoundaryB	blastAlignLen	blastAlignSim	donorSS	acceptorSS	beg	end	sameChrStr	okGxOrder	dist	gnIdsA	gnIdsB	gnNamesA	gnNamesB	gnTypesA	gnTypesB	juncSpanningReadsIds	consistentPEIds	inconsistentPEIds
chr16_85205413_+:chr16_85391069_+	intrachromosomal	0	na	10	8	7	87.5	1	12.5	2	0	0	100	100	0	0	na	na	GT	AG	85205318	85391159	1	1	185656	ENSG00000262601.1	ENSG00000261567.1	CTC-786C10.1	RP11-680G10.1	protein_coding	protein_coding	C1FBVACXX130129:4:1304:15821:18051/1,D1KVCACXX130129:6:1102:5170:3268/2,D1KNFACXX130129:3:1113:12314:92316/2,C1FBVACXX130129:5:2207:13920:76487/2,D1KVCACXX130129:6:1102:5170:3268/1,D1KNFACXX130129:3:1113:12314:92316/1,D1KYPACXX130129:5:2313:15049:35751/1,D1KT4ACXX130122:6:1310:6517:6963/2,	D1KVCACXX130129:5:1204:6408:18005,C1EHHACXX130117:6:1102:7692:7815,	na
chr11_110252745_+:chr11_110306558_+	readthrough	0	na	21	17	14	82.3529	6	35.2941	4	0	0	63.1579	100	35	0	na	na	GT	AG	110252651	110306650	1	1	53813	ENSG00000254416.1	ENSG00000137714.2	RP11-347E10.1	FDX1	lincRNA	protein_coding	D1KNFACXX130129:4:2304:12564:2732/1,D1KVCACXX130129:4:1211:14134:80996/1,D1KVCACXX130129:4:1211:14134:80996/1,D1KVCACXX130129:4:1211:14134:80996/1,C1EHHACXX130117:3:2212:12415:78131/2,C1DVPACXX130111:8:2316:17407:78701/2,D1KYPACXX130129:1:1309:1646:13842/2,D1KYPACXX130129:4:2112:14885:15188/1,D1KVCACXX130129:1:1116:15225:76124/2,C1EHHACXX130117:7:1303:9326:26433/1,D1KT4ACXX130122:6:2307:17929:95337/2,D1KNFACXX130129:7:1306:13950:32417/1,C1FBVACXX130129:2:1301:15443:10383/1,D1KVCACXX130129:1:1103:5669:66187/1,C1EHHACXX130117:4:2103:20705:99318/1,C1FBVACXX130129:2:1301:15443:10383/1,D1KYPACXX130129:7:1303:3238:51690/1,	C1FBVACXX130129:2:1211:10051:19009,D1KT4ACXX130122:8:1110:18470:95843,D1KT4ACXX130122:7:1105:14500:32650,D1KNFACXX130129:3:1105:6526:25674,	na
chr9_136210980_-:chr9_136201437_-	readthrough	0	na	5	4	3	75	2	50	1	0	0	100	100	0	0	na	na	GT	AG	136211067	136201339	1	1	9543	ENSG00000148297.11	ENSG00000148296.5	MED22	SURF6	protein_coding	protein_coding	D1KYPACXX130129:5:2313:7208:20263/2,D1KVCACXX130129:5:1307:9162:97719/2,D1KT4ACXX130122:7:2212:17089:24236/2,D1KVCACXX130129:2:2303:8854:38361/1,	C1FBVACXX130129:5:2310:1418:74964,	na
chr2_45171866_+:chr2_45193557_+	readthrough	0	na	10	7	7	100	2	28.5714	3	0	0	100	100	1350	0	na	na	GT	AG	45171767	45193652	1	1	21691	ENSG00000138083.3	ENSG00000225156.2	SIX3	AC012354.6	protein_coding	lincRNA	D1KNFACXX130129:2:1207:9717:3227/2,D1KNFACXX130129:7:2216:4138:2928/2,D1KNFACXX130129:2:2110:7296:59003/1,C1EHHACXX130117:8:2210:2308:53296/2,C1EHHACXX130117:6:2102:10877:46309/2,D1KYPACXX130129:5:1307:17004:9586/1,D1KT4ACXX130122:6:2103:16666:86134/2,	D1KNFACXX130129:8:1308:10964:76370,C1EHHACXX130117:3:1207:14908:88653,C1EHHACXX130117:7:2316:16645:23263,	na
chr1_25883758_+:chr1_25916660_+	readthrough	0	na	8	7	7	100	1	14.2857	1	0	0	100	100	0	0	na	na	GT	AG	25883666	25916755	1	1	32902	ENSG00000157978.7	ENSG00000225643.1	LDLRAP1	RP11-70P17.1	protein_coding	lincRNA	D1KT4ACXX130122:7:1212:16969:9690/2,C1FBVACXX130129:3:2104:6723:71108/1,D1KT4ACXX130122:6:2310:3157:86353/1,D1KYPACXX130129:3:2213:19846:30148/1,C1EHHACXX130117:8:2203:17149:60675/2,C1FBVACXX130129:3:2104:6723:71108/2,C1EHHACXX130117:7:1203:11499:81079/1,	C1FBVACXX130129:5:1114:7732:24348,	na
chr7_130630479_-:chr7_130569155_-	readthrough	0	na	4	3	3	100	1	33.3333	1	0	0	100	100	0	0	na	na	GT	AG	130630577	130569094	1	1	61324	ENSG00000231721.2	ENSG00000226380.3	MKLN1-AS1	MIR29B1	antisense	lincRNA	C1EHHACXX130117:5:1209:3924:95964/2,D1KVCACXX130129:4:1115:8280:75957/1,D1KNFACXX130129:3:1205:5600:11851/2,	D1KYPACXX130129:1:2204:12386:20492,	na
chr1_1198726_-:chr1_1179877_-	readthrough	0	na	4	2	2	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	1198756	1179788	1	1	18849	ENSG00000160087.16	ENSG00000184163.3	UBE2J2	FAM132A	protein_coding	protein_coding	D1KYPACXX130129:5:1105:12044:82098/1,D1KYPACXX130129:1:1314:7616:4795/1,	D1KYPACXX130129:5:1304:2006:67500,D1KNFACXX130129:7:1203:16443:39588,	na
chr10_135108691_-:chr10_135107273_-	readthrough	0	na	8	7	6	85.7143	4	57.1429	1	1	50	100	100	0	0	na	na	GT	AG	135108783	135107176	1	1	1418	ENSG00000235245.1	ENSG00000130640.9	RP11-122K13.12	TUBGCP2	antisense	protein_coding	D1KVCACXX130129:1:2314:16713:16733/2,D1KVCACXX130129:1:2314:16713:16733/2,D1KYPACXX130129:2:2106:14583:9248/1,D1KVCACXX130129:1:1214:6661:44114/1,D1KVCACXX130129:1:2302:5220:63160/2,D1KYPACXX130129:2:2106:14583:9248/2,C1EHHACXX130117:5:1103:3627:30598/2,	D1KYPACXX130129:6:1114:16353:70056,	D1KYPACXX130129:6:2214:10595:72467,
chr1_160324080_+:chr1_160340347_+	readthrough	0	na	6	5	3	60	5	100	1	0	0	100	100	0	0	na	na	GT	AG	160323985	160340387	1	1	16267	ENSG00000162736.11	ENSG00000171786.5	NCSTN	NHLH1	protein_coding	protein_coding	C1FBVACXX130129:2:2210:21172:4824/2,C1FBVACXX130129:2:2210:21172:4824/2,C1FBVACXX130129:2:2210:21172:4824/1,D1KYPACXX130129:7:1215:17324:54288/1,D1KYPACXX130129:7:1215:17324:54288/1,	D1KNFACXX130129:3:2206:7357:52026,	na
chr1_1191425_-:chr1_1179877_-	readthrough	0	na	3	1	1	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	1191447	1179800	1	1	11548	ENSG00000160087.16	ENSG00000184163.3	UBE2J2	FAM132A	protein_coding	protein_coding	C1EHHACXX130117:6:2203:20220:50936/2,	D1KYPACXX130129:5:1304:2006:67500,D1KNFACXX130129:7:1203:16443:39588,	na
chr19_19976808_+:chr19_20026089_+	readthrough	0	na	14	13	9	69.2308	13	100	1	0	0	100	100	0	0	771	85.86	GT	AG	19976721	20026179	1	1	49281	ENSG00000256771.2	ENSG00000184635.9	ZNF253	ZNF93	protein_coding	protein_coding	D1KT4ACXX130122:7:2307:17558:94781/1,D1KNFACXX130129:6:1115:13290:87071/1,D1KYPACXX130129:8:2105:20388:61774/1,D1KYPACXX130129:8:2105:20388:61774/1,D1KNFACXX130129:4:1113:17788:40859/2,D1KNFACXX130129:3:1204:11111:21981/1,D1KNFACXX130129:3:1204:11111:21981/1,D1KNFACXX130129:4:1113:17788:40859/1,D1KYPACXX130129:8:2105:20388:61774/2,D1KVCACXX130129:2:1115:8167:34258/2,D1KT4ACXX130122:7:2307:17558:94781/2,D1KNFACXX130129:6:1115:13290:87071/2,D1KVCACXX130129:2:1202:12262:95207/1,	D1KVCACXX130129:7:1209:14227:64557,	na
chr1_1192372_-:chr1_1179877_-	readthrough	0	na	4	2	2	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	1192407	1179798	1	1	12495	ENSG00000160087.16	ENSG00000184163.3	UBE2J2	FAM132A	protein_coding	protein_coding	D1KNFACXX130129:7:2208:2000:15296/2,C1EHHACXX130117:2:1303:20002:84634/1,	D1KYPACXX130129:5:1304:2006:67500,D1KNFACXX130129:7:1203:16443:39588,	na
chr1_36857959_-:chr1_36826941_-	readthrough	0	na	3	2	2	100	1	50	1	0	0	100	100	0	0	na	na	GT	AG	36858033	36826844	1	1	31018	ENSG00000181817.5	ENSG00000196182.6	LSM10	STK40	protein_coding	protein_coding	C1EHHACXX130117:5:2308:9184:88160/1,D1KNFACXX130129:7:2112:15212:11583/1,	D1KNFACXX130129:5:2109:7907:74329,	na
chr11_86665843_-:chr11_86633140_-	readthrough	0	na	31	26	23	88.4615	8	30.7692	5	1	16.6667	100	100	0	0	na	na	GT	AG	86665939	86633041	1	1	32703	ENSG00000174804.3	ENSG00000255471.1	FZD4	RP11-736K20.5	protein_coding	antisense	D1KVCACXX130129:1:1209:12365:92182/1,C1FBVACXX130129:4:2209:11957:95316/2,D1KVCACXX130129:5:2214:7592:10473/2,C1EHHACXX130117:7:1202:2833:19776/2,C1DVPACXX130111:8:2314:20152:29476/1,D1KNFACXX130129:3:1112:21290:67359/2,C1FBVACXX130129:4:2114:11143:56313/2,D1KVCACXX130129:6:1203:10031:64340/1,C1FBVACXX130129:3:1111:15912:39919/1,D1KT4ACXX130122:7:2210:11759:62780/1,D1KT4ACXX130122:6:2109:10589:62452/1,D1KT4ACXX130122:7:2215:3143:63313/1,D1KYPACXX130129:4:2109:6273:78154/1,D1KVCACXX130129:5:2214:7592:10473/1,D1KVCACXX130129:5:2214:7592:10473/1,C1EHHACXX130117:1:2305:11774:62005/2,C1EHHACXX130117:4:2203:7709:55653/1,C1EHHACXX130117:7:1107:10041:23485/2,C1EHHACXX130117:7:1107:10041:23485/1,C1EHHACXX130117:7:2115:16632:65389/1,C1FBVACXX130129:3:2109:19259:31131/1,D1KNFACXX130129:7:2307:21074:12593/2,D1KYPACXX130129:1:2211:18303:82157/1,D1KYPACXX130129:6:2213:2498:10003/2,C1EHHACXX130117:8:1304:12859:81655/1,D1KVCACXX130129:1:1209:12365:92182/2,	D1KYPACXX130129:1:1304:11787:26531,C1FBVACXX130129:3:2302:15121:60910,C1EHHACXX130117:4:2108:8131:22861,C1DVPACXX130111:8:1313:11052:91746,D1KYPACXX130129:8:2212:15517:21210,	D1KYPACXX130129:4:1212:6130:61756,
chr11_110237259_+:chr11_110306563_+	readthrough	0	na	13	10	5	50	8	80	3	1	25	100	100	0	5	na	na	GT	AG	110237160	110306637	1	1	69304	ENSG00000254416.1	ENSG00000137714.2	RP11-347E10.1	FDX1	lincRNA	protein_coding	D1KVCACXX130129:6:1208:11978:13046/2,D1KT4ACXX130122:8:1109:14739:81524/2,D1KNFACXX130129:5:1110:3425:16796/2,D1KNFACXX130129:6:1208:9435:35322/1,D1KVCACXX130129:7:2310:4031:38171/2,D1KNFACXX130129:8:1213:9646:83347/2,C1EHHACXX130117:7:2315:11117:91436/1,C1DVPACXX130111:8:1303:17971:15635/2,C1EHHACXX130117:6:1215:10352:4313/1,D1KYPACXX130129:6:1315:3401:5237/2,	C1FBVACXX130129:2:1211:10051:19009,D1KT4ACXX130122:8:1110:18470:95843,D1KNFACXX130129:3:1105:6526:25674,	D1KT4ACXX130122:7:1105:14500:32650,
chr6_168396193_-:chr6_168379050_-	readthrough	0	na	17	15	12	80	2	13.3333	2	0	0	100	100	0	0	na	na	GT	AG	168396286	168378952	1	1	17143	ENSG00000229921.2	ENSG00000235994.4	KIF25-AS1	RP3-470B24.5	lincRNA	lincRNA	D1KNFACXX130129:7:1310:17652:28140/2,D1KYPACXX130129:7:2114:4236:91008/1,D1KNFACXX130129:1:2301:19471:77354/1,C1EHHACXX130117:7:2105:12212:99879/2,C1FBVACXX130129:3:1213:13991:16434/1,D1KVCACXX130129:1:1110:2000:56507/1,C1FBVACXX130129:2:2311:7071:84187/2,C1FBVACXX130129:4:1211:8208:34305/2,D1KVCACXX130129:1:2301:5915:72705/1,C1FBVACXX130129:4:1211:8208:34305/1,C1EHHACXX130117:7:1112:15359:78757/2,D1KYPACXX130129:6:2312:6723:68187/2,D1KVCACXX130129:2:1206:14389:66745/1,D1KNFACXX130129:7:1310:17652:28140/1,D1KYPACXX130129:4:1210:7200:42392/1,	D1KVCACXX130129:3:1105:19011:17700,D1KVCACXX130129:1:1316:17446:88665,	na
chr21_30702014_+:chr21_30723955_+	readthrough	0	na	3	2	2	100	1	50	1	0	0	100	100	0	0	na	na	GT	AG	30701915	30724012	1	1	21941	ENSG00000156273.11	ENSG00000248476.1	BACH1	BACH1-IT1	protein_coding	sense_intronic	C1EHHACXX130117:5:1107:18901:69177/2,D1KT4ACXX130122:8:2112:13536:26791/2,	D1KVCACXX130129:3:2307:20671:2762,	na
chr2_74213833_+:chr2_74230237_+	readthrough	0	na	4	3	3	100	1	33.3333	1	0	0	100	100	0	0	na	na	GT	AG	74213737	74230284	1	1	16404	ENSG00000255989.1	ENSG00000187605.11	RP11-711M9.1	TET3	lincRNA	protein_coding	D1KT4ACXX130122:8:1207:18924:63911/2,D1KVCACXX130129:1:1304:18839:25014/1,D1KVCACXX130129:2:1115:16507:9628/2,	D1KYPACXX130129:1:2310:9504:52262,	na
chr9_34627694_-:chr9_34618757_-	readthrough	0	na	5	4	4	100	0	0	1	0	0	100	100	0	0	na	na	GT	AG	34627785	34618710	1	1	8937	ENSG00000205143.2	ENSG00000137100.11	ARID3C	DCTN3	protein_coding	protein_coding	D1KVCACXX130129:5:2304:7021:23062/1,D1KVCACXX130129:4:2115:13282:13283/2,D1KVCACXX130129:4:2115:13282:13283/1,D1KNFACXX130129:4:1205:15955:66256/2,	C1EHHACXX130117:5:1205:8206:42499,	na
chr2_71148415_+:chr2_71185176_+	readthrough	0	na	7	6	6	100	1	16.6667	1	0	0	100	100	0	0	na	na	GT	AG	71148317	71185249	1	1	36761	ENSG00000116035.2	ENSG00000116039.7	VAX2	ATP6V1B1	protein_coding	protein_coding	D1KVCACXX130129:7:1108:5633:49552/1,D1KYPACXX130129:7:2309:17562:81164/1,D1KVCACXX130129:7:1108:5633:49552/2,D1KNFACXX130129:5:2305:6313:30461/2,D1KVCACXX130129:5:1208:13726:46053/2,C1EHHACXX130117:7:1202:5588:95487/1,	D1KNFACXX130129:2:1115:20588:79784,	na
chr16_69221649_+:chr16_69167415_+	inverted	0	na	4	2	2	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	69221583	69167465	1	0	na	ENSG00000168807.12	ENSG00000141076.13	SNTB2	CIRH1A	protein_coding	protein_coding	D1KNFACXX130129:2:2306:19060:31760/2,C1FBVACXX130129:5:2108:8771:33769/2,	D1KYPACXX130129:8:1303:6469:17020,D1KVCACXX130129:4:2103:16263:83207,	na
chr11_110237259_+:chr11_110306558_+	readthrough	0	na	31	28	20	71.4286	10	35.7143	3	1	25	100	100	0	0	na	na	GT	AG	110237160	110306655	1	1	69299	ENSG00000254416.1	ENSG00000137714.2	RP11-347E10.1	FDX1	lincRNA	protein_coding	D1KYPACXX130129:3:2315:1594:7405/1,C1FBVACXX130129:3:2303:14192:65322/1,C1EHHACXX130117:1:1115:16062:65869/1,D1KNFACXX130129:1:2108:3314:23943/1,D1KYPACXX130129:2:2207:10418:64132/2,D1KYPACXX130129:3:2315:1594:7405/2,D1KYPACXX130129:7:2101:10499:85979/1,D1KYPACXX130129:7:2101:10499:85979/1,C1FBVACXX130129:3:2303:14192:65322/2,D1KVCACXX130129:3:2204:17460:33967/2,D1KVCACXX130129:2:2213:19000:97020/1,D1KYPACXX130129:2:2105:3283:26053/1,C1FBVACXX130129:3:2110:10287:65757/2,D1KVCACXX130129:1:2308:19651:74086/1,D1KT4ACXX130122:8:1109:14739:81524/2,D1KVCACXX130129:3:1107:6129:45817/1,D1KYPACXX130129:6:1113:4366:99499/1,D1KYPACXX130129:1:2103:11905:92230/2,C1EHHACXX130117:1:2301:20307:72136/2,D1KYPACXX130129:7:1205:14840:36117/1,C1DVPACXX130111:8:2313:14248:28359/1,C1DVPACXX130111:8:2313:14248:28359/1,C1DVPACXX130111:8:1313:12403:34470/2,D1KVCACXX130129:7:2310:4031:38171/2,D1KNFACXX130129:8:1213:9646:83347/2,C1EHHACXX130117:7:2315:11117:91436/1,C1DVPACXX130111:8:1303:17971:15635/2,C1FBVACXX130129:3:1110:7342:42351/2,	C1FBVACXX130129:2:1211:10051:19009,D1KT4ACXX130122:8:1110:18470:95843,D1KNFACXX130129:3:1105:6526:25674,	D1KT4ACXX130122:7:1105:14500:32650,
chr10_71906235_-:chr10_71883853_-	readthrough	0	na	6	3	3	100	0	0	3	0	0	100	100	1058	0	na	na	GT	AG	71906325	71883812	1	1	22382	ENSG00000156521.9	ENSG00000042286.10	TYSND1	AIFM2	protein_coding	protein_coding	C1EHHACXX130117:4:1106:12203:17602/2,D1KYPACXX130129:2:1301:9923:85360/2,C1EHHACXX130117:4:1106:12203:17602/1,	D1KYPACXX130129:6:2109:16248:48180,D1KNFACXX130129:8:2101:3369:18887,D1KNFACXX130129:4:2211:4035:56360,	na
chr21_40797960_+:chr21_40834301_+	readthrough	0	na	3	2	2	100	0	0	1	0	0	100	100	0	0	na	na	GT	AG	40797925	40834384	1	1	36341	ENSG00000182093.10	ENSG00000185437.9	WRB	SH3BGR	protein_coding	protein_coding	D1KT4ACXX130122:8:1114:1410:21546/1,D1KT4ACXX130122:8:1114:1410:21546/2,	D1KNFACXX130129:5:1104:8361:13339,	na
chr8_106646585_+:chr8_106688131_+	readthrough	0	na	4	2	2	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	106646525	106688173	1	1	41546	ENSG00000169946.9	ENSG00000254141.1	ZFPM2	RP11-642D21.1	protein_coding	sense_intronic	D1KVCACXX130129:5:2309:18587:34396/2,D1KVCACXX130129:5:2309:18587:34396/1,	D1KYPACXX130129:3:1308:13959:59674,D1KNFACXX130129:8:2305:17237:15954,	na
chr2_71148415_+:chr2_71170788_+	readthrough	0	na	5	4	4	100	1	25	1	0	0	100	100	0	0	na	na	GT	AG	71148317	71170826	1	1	22373	ENSG00000116035.2	ENSG00000116039.7	VAX2	ATP6V1B1	protein_coding	protein_coding	D1KYPACXX130129:1:2107:8606:29960/2,D1KYPACXX130129:1:2107:8606:29960/1,D1KNFACXX130129:2:1104:12019:82319/2,D1KYPACXX130129:7:2309:17562:81164/1,	D1KNFACXX130129:2:1115:20588:79784,	na
chr2_99938418_-:chr2_99912165_-	readthrough	0	na	3	2	2	100	0	0	1	0	0	100	100	0	0	na	na	GT	AG	99938462	99912101	1	1	26253	ENSG00000115514.7	ENSG00000144214.5	TXNDC9	LYG1	protein_coding	protein_coding	D1KNFACXX130129:8:1116:14619:93185/1,D1KVCACXX130129:5:2304:14823:41644/2,	D1KYPACXX130129:7:1313:15990:39881,	na
chr17_46681842_-:chr17_46654382_-	readthrough	0	na	8	7	7	100	1	14.2857	1	0	0	100	100	0	0	182	78.02	GT	AG	46681941	46654288	1	1	27460	ENSG00000120093.7,ENSG00000108511.8	ENSG00000182742.5	HOXB3,HOXB6	HOXB4	protein_coding,protein_coding	protein_coding	D1KVCACXX130129:4:1113:9035:10593/2,D1KYPACXX130129:2:2115:9532:92036/2,D1KYPACXX130129:2:2115:9532:92036/1,D1KYPACXX130129:8:1101:5670:64821/1,D1KYPACXX130129:1:2311:2917:48503/1,D1KYPACXX130129:1:2311:2917:48503/2,D1KVCACXX130129:6:2316:6924:18261/2,	C1FBVACXX130129:2:1305:16489:51831,	na
