juncCoord	type	filtered	reason	nbTotal(spanning+consistent)	nbSpanningReads	nbStaggered	percStaggered	nbMulti	percMulti	nbConsistentPE	nbInconsistentPE	percInconsistentPE	overlapA	overlapB	distExonBoundaryA	distExonBoundaryB	blastAlignLen	blastAlignSim	donorSS	acceptorSS	beg	end	sameChrStr	okGxOrder	dist	gnIdsA	gnIdsB	gnNamesA	gnNamesB	gnTypesA	gnTypesB	juncSpanningReadsIds	consistentPEIds	inconsistentPEIds
chr15_63829355_+:chr20_61386037_+	interchromosomal	0	na	18	13	12	92.3077	0	0	5	1	16.6667	100	100	0	0	na	na	GT	AG	63829284	61386113	0	na	na	ENSG00000140455.12	ENSG00000101188.4	USP3	NTSR1	protein_coding	protein_coding	C1EF5ACXX130117:3:1201:8930:12458/2,C1E2NACXX130117:6:2316:19448:77534/1,C1E2NACXX130117:7:1303:20488:19096/2,C1EF5ACXX130117:6:1310:20431:31838/1,D1JYHACXX130117:2:2206:11802:75327/1,C1E5MACXX130111:4:1203:13570:95601/2,D1JYHACXX130117:5:1208:10563:6003/2,C1FGVACXX130122:2:2313:18325:43796/1,C1E2NACXX130117:8:2205:5251:57544/2,D1JYHACXX130117:4:1315:2174:95323/1,D1JYHACXX130117:7:1210:13547:21957/2,C1FGVACXX130122:6:1102:14728:80406/1,C1FGVACXX130122:1:2202:4003:94165/1,	D1JYHACXX130117:2:1307:13392:49501,C1EF5ACXX130117:4:1211:8476:77593,C1EF5ACXX130117:6:2211:3975:36852,C1E5MACXX130111:7:1210:12897:15268,C1FGVACXX130122:1:2107:11033:63323,	C1DVPACXX130111:2:1104:19854:16899,
chr2_10269281_+:chr2_10281981_+	readthrough	0	na	15	14	9	64.2857	7	50	1	0	0	100	100	0	0	na	na	GT	AG	10269182	10282075	1	1	12700	ENSG00000171848.9	ENSG00000163009.4	RRM2	C2orf48	protein_coding	protein_coding	D1JYHACXX130117:3:1204:21327:11025/2,C1E5MACXX130111:7:2110:13004:5439/2,C1EF5ACXX130117:5:2203:11407:33601/1,D1JYHACXX130117:1:1111:15431:17173/1,C1EF5ACXX130117:8:1101:20700:65525/2,D1JYHACXX130117:8:1308:10745:68396/2,C1FGVACXX130122:3:1214:7392:54234/2,C1FGVACXX130122:2:2115:13662:60181/1,C1FGVACXX130122:1:2111:16814:63877/1,C1EF5ACXX130117:3:1301:4717:90085/2,C1E2NACXX130117:3:2105:10157:5706/2,C1EF5ACXX130117:8:1101:20700:65525/1,C1E5MACXX130111:8:1311:5154:26359/1,C1EF5ACXX130117:2:1106:9433:18391/2,	C1DVPACXX130111:3:1208:7080:62513,	na
chr2_75187273_+:chr2_75413956_+	intrachromosomal	0	na	4	2	2	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	75187236	75414043	1	1	226683	ENSG00000115350.7	ENSG00000270571.2	POLE4	RP11-355F16.1	protein_coding	antisense	C1FGVACXX130122:3:1215:18495:12637/2,C1FGVACXX130122:2:1108:5873:91736/1,	C1E2NACXX130117:1:2314:7077:89117,D1JYHACXX130117:8:2208:14245:95076,	na
chr8_104513290_+:chr8_104075183_+	inverted	0	na	24	20	17	85	0	0	4	1	20	100	100	0	0	na	na	GT	AG	104513218	104075268	1	0	na	ENSG00000176406.16	ENSG00000155097.7	RIMS2	ATP6V1C1	protein_coding	protein_coding	C1E5MACXX130111:8:2201:17374:49801/2,C1E5MACXX130111:8:2201:17374:49801/1,C1E2NACXX130117:4:1314:8161:14143/1,C1E2NACXX130117:5:2208:11137:79491/2,C1FGVACXX130122:1:1105:16236:37905/1,C1EF5ACXX130117:3:2213:5882:8782/1,C1DVPACXX130111:2:2216:16737:71738/2,C1EF5ACXX130117:5:2315:10506:34175/1,C1E2NACXX130117:5:2107:11890:77483/1,C1EF5ACXX130117:5:2315:10506:34175/2,C1FGVACXX130122:1:2305:15745:79066/2,D1JYHACXX130117:8:1301:20145:50526/2,C1E5MACXX130111:8:1307:5770:27410/2,C1E5MACXX130111:4:1206:21412:8058/2,C1E2NACXX130117:3:2303:17906:30188/2,C1EF5ACXX130117:1:1311:19329:16754/2,C1FGVACXX130122:1:1105:16236:37905/2,C1EF5ACXX130117:5:1311:11941:2505/1,C1EF5ACXX130117:5:1311:11941:2505/2,C1DVPACXX130111:2:2307:13848:67908/2,	C1E2NACXX130117:1:1108:15955:47041,D1JYHACXX130117:6:2202:5799:8978,C1EF5ACXX130117:2:2314:19409:18645,D1JYHACXX130117:6:1205:2781:70482,	C1E2NACXX130117:2:1108:13202:35571,
chr7_98995485_-:chr7_99021580_-	inverted	0	na	76	59	36	61.0169	0	0	17	11	39.2857	100	100	0	0	na	na	GT	AG	98995566	99021505	1	0	na	ENSG00000106244.8	ENSG00000106246.13,ENSG00000248919.3	PDAP1	PTCD1,ATP5J2-PTCD1	protein_coding	protein_coding,protein_coding	D1JYHACXX130117:1:2108:1834:69926/1,C1FGVACXX130122:6:1206:10718:86861/2,D1JYHACXX130117:3:2109:21323:41908/1,C1E5MACXX130111:5:1103:15454:58867/2,D1JYHACXX130117:7:2107:1335:98592/1,C1EF5ACXX130117:7:2309:20170:29561/1,D1JYHACXX130117:6:1105:17525:56855/2,C1EF5ACXX130117:4:2302:17018:28058/1,C1E5MACXX130111:7:2307:13730:55838/2,D1JYHACXX130117:8:1201:11172:23153/1,C1EF5ACXX130117:1:2312:8224:7549/1,C1DVPACXX130111:3:1113:9742:49865/1,D1JYHACXX130117:6:1108:2375:35161/1,C1E2NACXX130117:1:1208:18819:3693/2,C1EF5ACXX130117:5:2212:6779:97107/1,C1DVPACXX130111:4:2312:8898:47840/2,C1EF5ACXX130117:8:1206:19641:15735/2,D1JYHACXX130117:8:1115:20676:56272/2,C1DVPACXX130111:4:1116:14031:5637/1,C1EF5ACXX130117:2:1307:5415:97992/2,C1EF5ACXX130117:4:2302:17018:28058/2,C1E5MACXX130111:7:2307:13730:55838/1,C1E2NACXX130117:4:1207:10138:90936/1,C1EF5ACXX130117:8:1110:15972:8023/2,C1FGVACXX130122:1:1305:8693:94419/1,C1EF5ACXX130117:4:2206:6266:48690/1,C1FGVACXX130122:3:2302:11848:68762/2,C1EF5ACXX130117:3:1301:11448:15151/2,C1E2NACXX130117:3:2211:1944:69884/1,C1FGVACXX130122:3:2302:11848:68762/1,C1EF5ACXX130117:1:1307:8250:62921/1,C1E2NACXX130117:3:2316:2534:66020/2,D1JYHACXX130117:5:2105:6477:83406/2,C1EF5ACXX130117:1:1108:14641:58390/1,C1EF5ACXX130117:8:1109:19230:60845/2,C1E2NACXX130117:4:1210:3583:51496/1,C1E2NACXX130117:2:2209:3460:99234/2,C1E2NACXX130117:8:1109:1177:9778/1,C1FGVACXX130122:6:2215:11330:40267/2,C1E2NACXX130117:8:1109:1177:9778/2,D1JYHACXX130117:6:1215:12292:59609/1,C1FGVACXX130122:2:1215:20574:57921/1,C1EF5ACXX130117:5:2302:7586:39692/2,D1JYHACXX130117:4:2203:17155:35217/1,C1EF5ACXX130117:1:1115:13695:97795/1,C1E2NACXX130117:1:2115:9593:99418/1,C1E2NACXX130117:2:2112:7961:4846/2,C1FGVACXX130122:2:2307:14161:27411/1,C1FGVACXX130122:7:1316:12469:9912/2,D1JYHACXX130117:1:1202:3979:11676/2,C1FGVACXX130122:2:1216:19664:54281/2,C1EF5ACXX130117:6:2208:14255:13346/1,C1E2NACXX130117:1:2102:6838:73085/2,D1JYHACXX130117:4:2310:14619:94858/2,C1EF5ACXX130117:5:2216:18381:23749/2,C1E5MACXX130111:5:2309:15894:94194/2,D1JYHACXX130117:7:2302:20523:53718/2,C1EF5ACXX130117:7:1105:13391:63527/1,C1E2NACXX130117:5:2109:2125:75895/1,	C1E2NACXX130117:5:1201:1961:9809,D1JYHACXX130117:6:2114:14473:50626,C1E2NACXX130117:3:2115:13747:19001,D1JYHACXX130117:4:1313:11706:72028,D1JYHACXX130117:1:2109:13234:77720,C1E2NACXX130117:8:2207:2214:72861,C1E5MACXX130111:4:2309:11239:42843,C1EF5ACXX130117:7:1316:5640:63096,C1DVPACXX130111:3:1110:20274:85970,D1JYHACXX130117:5:2314:10159:20598,D1JYHACXX130117:3:2312:7651:57074,C1EF5ACXX130117:3:2210:10174:37098,C1E2NACXX130117:4:1206:14012:4469,D1JYHACXX130117:4:1201:2503:69094,C1FGVACXX130122:3:2116:2190:24737,D1JYHACXX130117:7:1110:20130:61624,C1E2NACXX130117:1:1314:6863:15814,	C1E2NACXX130117:8:2213:19137:41414,C1E5MACXX130111:5:1307:4779:80347,C1EF5ACXX130117:8:2108:16198:48162,C1FGVACXX130122:4:2314:15984:33374,C1DVPACXX130111:2:1210:8426:29299,D1JYHACXX130117:4:2313:17732:64276,C1E5MACXX130111:4:1309:4591:99717,D1JYHACXX130117:4:2101:10511:51183,C1FGVACXX130122:2:2212:13673:66178,C1EF5ACXX130117:6:2113:4527:35941,C1E5MACXX130111:7:2314:4151:19323,
chr7_99021467_-:chr7_99001128_-	readthrough	0	na	37	29	10	34.4828	28	96.5517	8	20	71.4286	100	100	69	0	na	na	GT	AG	99021566	99001029	1	1	20339	ENSG00000106246.13,ENSG00000248919.3	ENSG00000106244.8	PTCD1,ATP5J2-PTCD1	PDAP1	protein_coding,protein_coding	protein_coding	D1JYHACXX130117:7:1205:11759:100143/2,D1JYHACXX130117:4:2313:20028:66089/1,C1E2NACXX130117:5:2307:18329:58184/1,C1E2NACXX130117:2:2311:12101:61639/1,C1E2NACXX130117:1:2115:12891:15941/2,D1JYHACXX130117:5:2201:18594:12206/1,C1FGVACXX130122:6:2308:19240:4688/1,C1DVPACXX130111:4:1104:4295:89422/1,D1JYHACXX130117:5:1210:11442:64367/1,C1FGVACXX130122:6:1212:14976:20504/1,C1EF5ACXX130117:3:1315:3409:84800/2,C1E5MACXX130111:8:1108:11633:24329/2,C1E5MACXX130111:7:1104:7089:10747/1,C1E2NACXX130117:4:1111:16781:58284/1,C1E2NACXX130117:2:1112:10723:64073/2,D1JYHACXX130117:7:2105:9456:81615/2,C1EF5ACXX130117:5:2216:7840:20113/1,C1EF5ACXX130117:5:2206:15670:82391/1,C1EF5ACXX130117:2:2213:9705:75504/1,C1EF5ACXX130117:2:1107:12053:95259/2,C1EF5ACXX130117:1:2301:16537:71230/2,D1JYHACXX130117:6:1308:12708:70500/1,D1JYHACXX130117:5:2105:13179:58129/1,C1EF5ACXX130117:4:2203:4647:99216/1,D1JYHACXX130117:6:1209:13808:63889/2,C1EF5ACXX130117:8:1212:11632:72283/1,C1EF5ACXX130117:8:1303:20940:21083/1,D1JYHACXX130117:2:1102:16334:28230/1,C1E2NACXX130117:8:1113:6632:4936/1,	C1E2NACXX130117:8:2213:19137:41414,C1EF5ACXX130117:8:2108:16198:48162,C1DVPACXX130111:2:1210:8426:29299,D1JYHACXX130117:1:2109:13234:77720,D1JYHACXX130117:4:2313:17732:64276,C1E5MACXX130111:4:2309:11239:42843,C1EF5ACXX130117:7:1316:5640:63096,C1DVPACXX130111:3:1110:20274:85970,	C1E2NACXX130117:5:1201:1961:9809,C1E5MACXX130111:5:1307:4779:80347,D1JYHACXX130117:6:2114:14473:50626,C1E2NACXX130117:3:2115:13747:19001,D1JYHACXX130117:4:1313:11706:72028,C1FGVACXX130122:4:2314:15984:33374,C1E2NACXX130117:8:2207:2214:72861,C1E5MACXX130111:4:1309:4591:99717,D1JYHACXX130117:5:2314:10159:20598,D1JYHACXX130117:4:2101:10511:51183,D1JYHACXX130117:3:2312:7651:57074,C1EF5ACXX130117:3:2210:10174:37098,C1FGVACXX130122:2:2212:13673:66178,C1E2NACXX130117:4:1206:14012:4469,D1JYHACXX130117:4:1201:2503:69094,C1EF5ACXX130117:6:2113:4527:35941,C1FGVACXX130122:3:2116:2190:24737,C1E5MACXX130111:7:2314:4151:19323,D1JYHACXX130117:7:1110:20130:61624,C1E2NACXX130117:1:1314:6863:15814,
chr1_11158077_-:chr1_11169786_-	inverted	0	na	24	19	18	94.7368	0	0	5	0	0	100	96.4286	0	0	na	na	GT	AG	11158160	11169703	1	0	na	ENSG00000171824.9	ENSG00000198793.8	EXOSC10	MTOR	protein_coding	protein_coding	C1E2NACXX130117:6:1215:11567:13086/2,C1FGVACXX130122:5:2213:21251:34465/2,C1FGVACXX130122:8:2205:11980:85282/2,D1JYHACXX130117:1:2312:11200:100159/2,C1FGVACXX130122:3:1108:4540:15936/1,D1JYHACXX130117:7:1301:15067:75470/2,C1FGVACXX130122:2:2213:4542:62054/2,C1EF5ACXX130117:4:1212:5917:9857/2,C1EF5ACXX130117:5:1302:6282:69647/2,D1JYHACXX130117:7:1113:10476:11488/2,C1DVPACXX130111:2:2205:10408:12958/1,D1JYHACXX130117:8:1202:10370:50567/2,C1E2NACXX130117:1:2114:11438:73194/1,C1FGVACXX130122:7:2102:19160:30833/2,C1FGVACXX130122:2:2308:11167:98671/2,D1JYHACXX130117:3:1315:4704:84596/1,C1E5MACXX130111:8:2312:18462:75633/2,C1E2NACXX130117:3:2312:11912:66840/1,C1FGVACXX130122:4:1209:19526:12713/1,	C1FGVACXX130122:2:2215:20353:45499,C1EF5ACXX130117:4:1202:7741:99452,D1JYHACXX130117:6:2201:3300:8077,C1E2NACXX130117:4:2215:2464:5223,C1EF5ACXX130117:1:1206:7086:20285,	na
chr19_54368982_+:chr19_54373008_+	readthrough	0	na	4	2	2	100	0	0	2	2	50	100	100	0	0	na	na	GT	AG	54368921	54373083	1	1	4026	ENSG00000232324.1	ENSG00000179820.11	AC008440.10	MYADM	lincRNA	protein_coding	C1E5MACXX130111:4:1215:15283:88797/2,D1JYHACXX130117:8:1115:2755:67450/1,	C1EF5ACXX130117:3:2203:5413:48853,C1E2NACXX130117:2:2307:8443:21987,	D1JYHACXX130117:5:2209:12631:38601,C1DVPACXX130111:4:1215:6377:7548,
chr15_64126026_-:chr15_65043837_-	inverted	0	na	7	6	5	83.3333	0	0	1	0	0	100	100	0	0	na	na	GT	AG	64126082	65043760	1	0	na	ENSG00000103657.9	ENSG00000166831.4	HERC1	RBPMS2	protein_coding	protein_coding	D1JYHACXX130117:5:2311:11456:85954/2,D1JYHACXX130117:8:1202:6291:27887/1,D1JYHACXX130117:3:2209:3391:66347/1,D1JYHACXX130117:5:2311:11456:85954/1,C1EF5ACXX130117:6:1107:7782:14359/2,C1E2NACXX130117:6:1302:13071:75482/1,	C1E2NACXX130117:6:2215:14581:19439,	na
chr11_122026259_-:chr11_121962427_-	readthrough	0	na	10	4	4	100	1	25	6	0	0	100	100	0	0	na	na	GT	AG	122026314	121962341	1	1	63832	ENSG00000255090.1	ENSG00000255248.2	RP11-820L6.1	RP11-166D19.1	processed_transcript	sense_overlapping	C1E2NACXX130117:5:1209:2862:37005/2,C1DVPACXX130111:4:1108:17377:2493/2,C1E2NACXX130117:8:1213:8692:30690/1,C1E2NACXX130117:7:1112:16197:40293/2,	C1E5MACXX130111:7:2107:4712:16618,C1E5MACXX130111:5:1314:8677:85315,C1FGVACXX130122:3:1109:12732:4170,D1JYHACXX130117:8:1209:10482:81417,D1JYHACXX130117:6:1111:14536:28011,C1E2NACXX130117:6:2312:7659:36716,	na
